,ParticipantID,ArrayDistance,AngularDistance,ClipName,RT
664,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,17.56903326080897,arp,False
665,246597ac-ae73-4718-9d01-e926c6589fa9,0,17.56903326080897,arp,False
666,246597ac-ae73-4718-9d01-e926c6589fa9,0,17.56903326080897,singing,False
667,246597ac-ae73-4718-9d01-e926c6589fa9,0,17.56903326080897,drums,False
668,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,17.56903326080897,singing,False
669,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,17.56903326080897,arp,False
670,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,17.56903326080897,drums,False
671,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,17.56903326080897,singing,False
672,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,17.56903326080897,arp,False
673,41664816-89d4-487e-9571-c07ce41fad44,0,17.56903326080897,arp,False
674,41664816-89d4-487e-9571-c07ce41fad44,0,17.56903326080897,singing,False
675,41664816-89d4-487e-9571-c07ce41fad44,0,17.56903326080897,drums,False
676,593c5728-896e-456a-b8b7-4c15a2868049,0,17.56903326080897,singing,False
677,593c5728-896e-456a-b8b7-4c15a2868049,0,17.56903326080897,arp,False
678,593c5728-896e-456a-b8b7-4c15a2868049,0,17.56903326080897,drums,False
679,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,17.56903326080897,arp,False
680,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,17.56903326080897,singing,False
681,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,17.56903326080897,drums,False
682,5e8977a9-58f7-452a-a147-bca60679894c,0,17.56903326080897,arp,False
683,5e8977a9-58f7-452a-a147-bca60679894c,0,17.56903326080897,singing,False
684,5e8977a9-58f7-452a-a147-bca60679894c,0,17.56903326080897,drums,False
685,73689cbc-399e-48dd-ae61-3538674aca5c,0,17.56903326080897,drums,False
686,73689cbc-399e-48dd-ae61-3538674aca5c,0,17.56903326080897,singing,False
687,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,17.56903326080897,singing,False
688,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,17.56903326080897,arp,False
689,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,17.56903326080897,drums,False
690,784eb3bf-e5fe-4c63-ba93-2032f35dd312,0,17.56903326080897,drums,False
691,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,17.56903326080897,singing,False
692,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,17.56903326080897,drums,False
693,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,17.56903326080897,arp,False
694,920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,0,17.56903326080897,drums,False
695,9631acd0-884d-4d77-84f4-c9553ff2ed03,0,17.56903326080897,arp,False
696,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,17.56903326080897,drums,False
697,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,17.56903326080897,arp,False
698,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,17.56903326080897,singing,False
699,c30e6318-1a96-4169-a902-41021481cc9c,0,17.56903326080897,singing,False
700,c429a3d9-8768-4156-9f76-398453963e10,0,17.56903326080897,arp,False
701,c429a3d9-8768-4156-9f76-398453963e10,0,17.56903326080897,singing,False
702,e429643b-026c-409e-8862-c18ea8e77688,0,17.56903326080897,drums,False
703,e429643b-026c-409e-8862-c18ea8e77688,0,17.56903326080897,singing,False
704,e429643b-026c-409e-8862-c18ea8e77688,0,17.56903326080897,arp,False
705,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,17.56903326080897,arp,False
706,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,17.56903326080897,singing,False
707,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,17.56903326080897,drums,False
708,fa2914ec-c963-4168-9b32-62d833c3a535,0,17.56903326080897,arp,False
709,fa2914ec-c963-4168-9b32-62d833c3a535,0,17.56903326080897,singing,False
710,fa2914ec-c963-4168-9b32-62d833c3a535,0,17.56903326080897,drums,False
711,e429643b-026c-409e-8862-c18ea8e77688,0,15.68465226981874,singing,False
712,e429643b-026c-409e-8862-c18ea8e77688,0,15.68465226981874,drums,False
713,aabe45b8-9e9a-4552-b5a2-d24e70d21d0f,0,15.61998369884868,singing,False
714,aabe45b8-9e9a-4552-b5a2-d24e70d21d0f,0,15.61998369884868,arp,False
715,1073ec27-fe80-408a-9569-10067a223384,0,15.60081978369481,singing,False
716,1073ec27-fe80-408a-9569-10067a223384,0,15.60081978369481,drums,False
717,1073ec27-fe80-408a-9569-10067a223384,0,15.60081978369481,arp,False
718,0232a0e1-3209-469f-8268-4fb506750739,0,15.59841598635602,singing,False
719,0232a0e1-3209-469f-8268-4fb506750739,0,15.59841598635602,drums,False
720,0232a0e1-3209-469f-8268-4fb506750739,0,15.59841598635602,arp,False
721,0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,0,15.59841598635602,singing,False
722,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,15.59841598635602,arp,False
723,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,15.59841598635602,drums,False
724,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,15.59841598635602,singing,False
725,0d658785-bb96-4cb5-bb04-afa0f4d7ca2b,0,15.59841598635602,arp,False
726,155c8f07-b54d-4d05-a1f4-b0051e4696a0,0,15.59841598635602,arp,False
727,1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,0,15.59841598635602,drums,False
728,1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,0,15.59841598635602,singing,False
729,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,15.59841598635602,singing,False
730,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,15.59841598635602,arp,False
731,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,15.59841598635602,drums,False
732,246597ac-ae73-4718-9d01-e926c6589fa9,0,15.59841598635602,singing,False
733,246597ac-ae73-4718-9d01-e926c6589fa9,0,15.59841598635602,arp,False
734,246597ac-ae73-4718-9d01-e926c6589fa9,0,15.59841598635602,drums,False
735,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,15.59841598635602,arp,False
736,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,15.59841598635602,singing,False
737,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,15.59841598635602,drums,False
738,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,15.59841598635602,arp,False
739,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,15.59841598635602,drums,False
740,41664816-89d4-487e-9571-c07ce41fad44,0,15.59841598635602,singing,False
741,41664816-89d4-487e-9571-c07ce41fad44,0,15.59841598635602,arp,False
742,41664816-89d4-487e-9571-c07ce41fad44,0,15.59841598635602,drums,False
743,593c5728-896e-456a-b8b7-4c15a2868049,0,15.59841598635602,arp,False
744,593c5728-896e-456a-b8b7-4c15a2868049,0,15.59841598635602,drums,False
745,593c5728-896e-456a-b8b7-4c15a2868049,0,15.59841598635602,singing,False
746,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,15.59841598635602,drums,False
747,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,15.59841598635602,arp,False
748,5e8977a9-58f7-452a-a147-bca60679894c,0,15.59841598635602,arp,False
749,5e8977a9-58f7-452a-a147-bca60679894c,0,15.59841598635602,drums,False
750,5e8977a9-58f7-452a-a147-bca60679894c,0,15.59841598635602,singing,False
751,73689cbc-399e-48dd-ae61-3538674aca5c,0,15.59841598635602,arp,False
752,73689cbc-399e-48dd-ae61-3538674aca5c,0,15.59841598635602,drums,False
753,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,15.59841598635602,arp,False
754,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,15.59841598635602,singing,False
755,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,15.59841598635602,drums,False
756,784eb3bf-e5fe-4c63-ba93-2032f35dd312,0,15.59841598635602,drums,False
757,784eb3bf-e5fe-4c63-ba93-2032f35dd312,0,15.59841598635602,singing,False
758,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,15.59841598635602,arp,False
759,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,15.59841598635602,drums,False
760,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,15.59841598635602,singing,False
761,920fb7a7-1b23-4ccd-8a68-76cb7df66ee6,0,15.59841598635602,singing,False
762,9631acd0-884d-4d77-84f4-c9553ff2ed03,0,15.59841598635602,singing,False
763,9631acd0-884d-4d77-84f4-c9553ff2ed03,0,15.59841598635602,arp,False
764,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,15.59841598635602,drums,False
765,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,15.59841598635602,arp,False
766,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,15.59841598635602,singing,False
767,c429a3d9-8768-4156-9f76-398453963e10,0,15.59841598635602,singing,False
768,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,15.59841598635602,arp,False
769,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,15.59841598635602,singing,False
770,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,15.59841598635602,drums,False
771,fa2914ec-c963-4168-9b32-62d833c3a535,0,15.59841598635602,drums,False
772,fa2914ec-c963-4168-9b32-62d833c3a535,0,15.59841598635602,arp,False
773,fa2914ec-c963-4168-9b32-62d833c3a535,0,15.59841598635602,singing,False
774,b5449b2d-4aef-4e11-85d9-e9567174e642,0,14.89737944997695,drums,False
775,b5449b2d-4aef-4e11-85d9-e9567174e642,0,14.89737944997695,arp,False
776,b5449b2d-4aef-4e11-85d9-e9567174e642,0,14.89737944997695,singing,False
777,0232a0e1-3209-469f-8268-4fb506750739,0,14.15970330059271,singing,False
778,0232a0e1-3209-469f-8268-4fb506750739,0,14.15970330059271,drums,False
779,0232a0e1-3209-469f-8268-4fb506750739,0,14.15970330059271,arp,False
780,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,14.15970330059271,singing,False
781,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,14.15970330059271,arp,False
782,0a5f279f-bc6b-444e-b297-9bde4138fa1c,0,14.15970330059271,drums,False
783,1073ec27-fe80-408a-9569-10067a223384,0,14.15970330059271,drums,False
784,1073ec27-fe80-408a-9569-10067a223384,0,14.15970330059271,singing,False
785,1073ec27-fe80-408a-9569-10067a223384,0,14.15970330059271,arp,False
786,155c8f07-b54d-4d05-a1f4-b0051e4696a0,0,14.15970330059271,drums,False
787,155c8f07-b54d-4d05-a1f4-b0051e4696a0,0,14.15970330059271,arp,False
788,155c8f07-b54d-4d05-a1f4-b0051e4696a0,0,14.15970330059271,singing,False
789,1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,0,14.15970330059271,arp,False
790,1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,0,14.15970330059271,drums,False
791,1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,0,14.15970330059271,singing,False
792,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,14.15970330059271,singing,False
793,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,14.15970330059271,arp,False
794,1acca226-7bbc-4098-a736-6b57a7dbfc9c,0,14.15970330059271,drums,False
795,246597ac-ae73-4718-9d01-e926c6589fa9,0,14.15970330059271,drums,False
796,246597ac-ae73-4718-9d01-e926c6589fa9,0,14.15970330059271,singing,False
797,246597ac-ae73-4718-9d01-e926c6589fa9,0,14.15970330059271,arp,False
798,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,14.15970330059271,singing,False
799,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,14.15970330059271,arp,False
800,26b59400-fedd-4c0f-b781-3e56aa0c0278,0,14.15970330059271,drums,False
801,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,14.15970330059271,arp,False
802,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,14.15970330059271,singing,False
803,37f9fa31-ce6a-40ec-b9ca-d2c496e04251,0,14.15970330059271,drums,False
804,41664816-89d4-487e-9571-c07ce41fad44,0,14.15970330059271,arp,False
805,41664816-89d4-487e-9571-c07ce41fad44,0,14.15970330059271,singing,False
806,41664816-89d4-487e-9571-c07ce41fad44,0,14.15970330059271,drums,False
807,593c5728-896e-456a-b8b7-4c15a2868049,0,14.15970330059271,singing,False
808,593c5728-896e-456a-b8b7-4c15a2868049,0,14.15970330059271,drums,False
809,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,14.15970330059271,arp,False
810,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,14.15970330059271,drums,False
811,5c7d63da-e3fc-4110-86ea-fd14961330ad,0,14.15970330059271,singing,False
812,5e8977a9-58f7-452a-a147-bca60679894c,0,14.15970330059271,singing,False
813,5e8977a9-58f7-452a-a147-bca60679894c,0,14.15970330059271,arp,False
814,5e8977a9-58f7-452a-a147-bca60679894c,0,14.15970330059271,drums,False
815,73689cbc-399e-48dd-ae61-3538674aca5c,0,14.15970330059271,arp,False
816,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,14.15970330059271,arp,False
817,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,14.15970330059271,singing,False
818,736e7cd9-b799-410b-9d82-ea0d38ebeb5d,0,14.15970330059271,drums,False
819,784eb3bf-e5fe-4c63-ba93-2032f35dd312,0,14.15970330059271,drums,False
820,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,14.15970330059271,arp,False
821,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,14.15970330059271,drums,False
822,85fd132a-db17-4c66-981a-4d73f9b44f0d,0,14.15970330059271,singing,False
823,9631acd0-884d-4d77-84f4-c9553ff2ed03,0,14.15970330059271,singing,False
824,aabe45b8-9e9a-4552-b5a2-d24e70d21d0f,0,14.15970330059271,drums,False
825,aabe45b8-9e9a-4552-b5a2-d24e70d21d0f,0,14.15970330059271,arp,False
826,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,14.15970330059271,arp,False
827,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,14.15970330059271,singing,False
828,aac1dc35-da40-4ce0-94e9-48e8acded45f,0,14.15970330059271,drums,False
829,c429a3d9-8768-4156-9f76-398453963e10,0,14.15970330059271,drums,False
830,c429a3d9-8768-4156-9f76-398453963e10,0,14.15970330059271,singing,False
831,c429a3d9-8768-4156-9f76-398453963e10,0,14.15970330059271,arp,False
832,e429643b-026c-409e-8862-c18ea8e77688,0,14.15970330059271,singing,False
833,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,14.15970330059271,singing,False
834,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,14.15970330059271,arp,False
835,ec7824dd-b32b-43fc-9b0b-8c08757cb56e,0,14.15970330059271,drums,False
836,fa2914ec-c963-4168-9b32-62d833c3a535,0,14.15970330059271,drums,False
837,fa2914ec-c963-4168-9b32-62d833c3a535,0,14.15970330059271,singing,False
838,fa2914ec-c963-4168-9b32-62d833c3a535,0,14.15970330059271,arp,False
839,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.94540902141337,singing,False
840,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.94540902141337,drums,False
841,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.87709017369593,arp,False
842,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.87709017369593,drums,False
843,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.87709017369593,singing,False
844,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.8416569064578,singing,False
845,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.8416569064578,drums,False
846,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.8416569064578,arp,False
847,ba595381-3a57-40ae-af81-5348e3d28948,0,13.82126648935929,arp,False
848,ba595381-3a57-40ae-af81-5348e3d28948,0,13.82126648935929,singing,False
849,ba595381-3a57-40ae-af81-5348e3d28948,0,13.82126648935929,drums,False
850,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.82126648935929,arp,False
851,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.82126648935929,singing,False
852,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.82126648935929,drums,False
853,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.72635768754333,singing,False
854,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.72635768754333,drums,False
855,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.72635768754333,arp,False
856,ba595381-3a57-40ae-af81-5348e3d28948,0,13.72635768754333,arp,False
857,ba595381-3a57-40ae-af81-5348e3d28948,0,13.72635768754333,drums,False
858,ba595381-3a57-40ae-af81-5348e3d28948,0,13.72635768754333,singing,False
859,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.72635768754333,arp,False
860,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.72635768754333,singing,False
861,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.72635768754333,drums,False
862,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.72635768754333,arp,False
863,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.72635768754333,singing,False
864,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.72635768754333,arp,False
865,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.72635768754333,singing,False
866,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.72635768754333,drums,False
867,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,singing,False
868,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,auralisation_Cube (3)_singing,True
869,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,auralisation_Cube (3)_drums,True
870,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,drums,False
871,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,auralisation_Cube (3)_arp,True
872,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.48463586461822,arp,False
873,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,auralisation_Cube (3)_arp,True
874,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,arp,False
875,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,auralisation_Cube (3)_singing,True
876,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,auralisation_Cube (3)_drums,True
877,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,drums,False
878,ba595381-3a57-40ae-af81-5348e3d28948,0,13.48463586461822,singing,False
879,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.48463586461822,drums,False
880,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.48463586461822,auralisation_Cube (3)_drums,True
881,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.48463586461822,arp,False
882,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.48463586461822,auralisation_Cube (3)_arp,True
883,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.48463586461822,auralisation_Cube (3)_singing,True
884,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.48463586461822,auralisation_Cube (3)_drums,True
885,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.48463586461822,drums,False
886,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.48463586461822,auralisation_Cube (3)_singing,True
887,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.48463586461822,auralisation_Cube (3)_arp,True
888,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,auralisation_Cube (3)_singing,True
889,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,singing,False
890,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,drums,False
891,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,auralisation_Cube (3)_arp,True
892,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,auralisation_Cube (3)_drums,True
893,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.48463586461822,arp,False
894,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.31203989848182,singing,False
895,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.31203989848182,drums,False
896,ba595381-3a57-40ae-af81-5348e3d28948,0,13.31203989848182,singing,False
897,ba595381-3a57-40ae-af81-5348e3d28948,0,13.31203989848182,arp,False
898,ba595381-3a57-40ae-af81-5348e3d28948,0,13.31203989848182,drums,False
899,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.31203989848182,singing,False
900,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.31203989848182,drums,False
901,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.31203989848182,arp,False
902,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.31203989848182,singing,False
903,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.31203989848182,drums,False
904,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.31203989848182,arp,False
905,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.31203989848182,drums,False
906,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.31203989848182,singing,False
907,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.09662665779239,auralisation_Cube (2)_drums,True
908,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.09662665779239,singing,False
909,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.09662665779239,arp,False
910,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.09662665779239,auralisation_Cube (2)_arp,True
911,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.09662665779239,drums,False
912,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,auralisation_Cube (2)_singing,True
913,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,arp,False
914,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,auralisation_Cube (2)_drums,True
915,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,drums,False
916,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,singing,False
917,ba595381-3a57-40ae-af81-5348e3d28948,0,13.09662665779239,auralisation_Cube (2)_arp,True
918,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,auralisation_Cube (2)_arp,True
919,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,arp,False
920,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,drums,False
921,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,auralisation_Cube (2)_drums,True
922,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,auralisation_Cube (2)_singing,True
923,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.09662665779239,singing,False
924,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,arp,False
925,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,auralisation_Cube (2)_drums,True
926,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,auralisation_Cube (2)_singing,True
927,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,auralisation_Cube (2)_arp,True
928,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,drums,False
929,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.09662665779239,singing,False
930,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,drums,False
931,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,auralisation_Cube (2)_arp,True
932,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,auralisation_Cube (2)_singing,True
933,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,singing,False
934,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,auralisation_Cube (2)_drums,True
935,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.09662665779239,arp,False
936,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,auralisation_Cube (1)_arp,True
937,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,drums,False
938,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,auralisation_Cube (1)_singing,True
939,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,auralisation_Cube (1)_drums,True
940,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,singing,False
941,80e8ae62-e4e9-44d1-8432-629d8f93ce4e,0,13.03749298635852,arp,False
942,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,auralisation_Cube (1)_drums,True
943,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,auralisation_Cube (1)_arp,True
944,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,arp,False
945,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,drums,False
946,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,singing,False
947,ba595381-3a57-40ae-af81-5348e3d28948,0,13.03749298635852,auralisation_Cube (1)_singing,True
948,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,arp,False
949,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,auralisation_Cube (1)_singing,True
950,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,drums,False
951,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,auralisation_Cube (1)_drums,True
952,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,auralisation_Cube (1)_arp,True
953,cdb655c9-c5c1-46f1-b66c-18856c35c627,0,13.03749298635852,singing,False
954,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.03749298635852,singing,False
955,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.03749298635852,arp,False
956,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.03749298635852,auralisation_Cube (1)_singing,True
957,f873aa6a-5367-48f3-bcc7-fe75fe5489fb,0,13.03749298635852,drums,False
958,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,singing,False
959,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,auralisation_Cube (1)_drums,True
960,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,auralisation_Cube (1)_singing,True
961,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,drums,False
962,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,auralisation_Cube (1)_arp,True
963,f8e5c47f-a8b1-4096-a6e1-20d9cae47568,0,13.03749298635852,arp,False
964,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,auralisation_Cube (1)_arp,True
965,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,drums,False
966,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,auralisation_Cube (1)_drums,True
967,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,auralisation_Cube (1)_singing,True
968,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,arp,False
969,246597ac-ae73-4718-9d01-e926c6589fa9,0,12.7268254250662,singing,False
