ParticipantID,ArrayDistance,AngularDistance,Timestamp,ClipName,RT
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Medium,4.11,2023-06-07T15:17:17+01:00,auralisation_Cube (1)_singing,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Far,2.37,2023-06-07T15:25:13+01:00,auralisation_Cube (4)_arp,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Near,11.40,2023-06-07T15:06:08+01:00,auralisation_Cube (3)_arp,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Far,2.40,2023-06-07T15:18:19+01:00,auralisation_Cube (5)_arp,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Far,2.38,2023-06-07T15:20:12+01:00,auralisation_Cube (6)_singing,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Near,10.86,2023-06-07T15:08:08+01:00,auralisation_Cube (2)_arp,TRUE
1771d00f-c9fb-42bd-ba37-9cafe9fcebc7,Medium,4.11,2023-06-07T15:11:40+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:46+01:00,auralisation_Cube (1)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:39:23+01:00,auralisation_Cube (6)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:19:39+01:00,auralisation_Cube (2)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:34:13+01:00,auralisation_Cube (4)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:15+01:00,auralisation_Cube (1)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:19:55+01:00,auralisation_Cube (3)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:30:23+01:00,auralisation_Cube (3)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:27:37+01:00,auralisation_Cube (3)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:32:40+01:00,auralisation_Cube (4)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:14:21+01:00,auralisation_Cube (3)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:21+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:35:29+01:00,auralisation_Cube (4)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:14:56+01:00,auralisation_Cube (2)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:27:12+01:00,auralisation_Cube (1)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:19:08+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:26:02+01:00,auralisation_Cube (3)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:39+01:00,auralisation_Cube (2)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:20:15+01:00,auralisation_Cube (3)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:25:45+01:00,auralisation_Cube (2)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:39:54+01:00,auralisation_Cube (6)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:36:08+01:00,auralisation_Cube (6)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:46+01:00,auralisation_Cube (1)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:19:39+01:00,auralisation_Cube (2)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:39:23+01:00,auralisation_Cube (6)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:19:55+01:00,auralisation_Cube (3)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:20:15+01:00,auralisation_Cube (3)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:19:08+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:21+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:26:02+01:00,auralisation_Cube (3)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:14:56+01:00,auralisation_Cube (2)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:35:29+01:00,auralisation_Cube (4)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:15+01:00,auralisation_Cube (1)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:36:08+01:00,auralisation_Cube (6)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:34:13+01:00,auralisation_Cube (4)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:39+01:00,auralisation_Cube (2)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:14:21+01:00,auralisation_Cube (3)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:30:23+01:00,auralisation_Cube (3)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:25:45+01:00,auralisation_Cube (2)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:39:54+01:00,auralisation_Cube (6)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:27:12+01:00,auralisation_Cube (1)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:27:37+01:00,auralisation_Cube (3)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.37,2023-06-29T16:32:40+01:00,auralisation_Cube (4)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:39+01:00,auralisation_Cube (2)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:36:08+01:00,auralisation_Cube (6)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:14:56+01:00,auralisation_Cube (2)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:28:21+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:46+01:00,auralisation_Cube (1)_arp,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:20:15+01:00,auralisation_Cube (3)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:26:15+01:00,auralisation_Cube (1)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Far,2.38,2023-06-29T16:39:54+01:00,auralisation_Cube (6)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.19,2023-06-29T16:26:02+01:00,auralisation_Cube (3)_drums,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Medium,4.11,2023-06-29T16:27:12+01:00,auralisation_Cube (1)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,10.86,2023-06-29T16:19:08+01:00,auralisation_Cube (2)_singing,TRUE
41664816-89d4-487e-9571-c07ce41fad44,Near,11.40,2023-06-29T16:19:55+01:00,auralisation_Cube (3)_drums,TRUE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,2.51,2023-06-02T11:44:08+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,148.43,2023-06-02T11:42:00+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,56.44,2023-06-02T11:42:10+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.09,2023-06-02T11:42:58+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.09,2023-06-02T11:42:27+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,61.43,2023-06-02T11:43:28+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,119.85,2023-06-02T11:43:31+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,122.96,2023-06-02T11:44:24+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,2.51,2023-06-02T11:44:13+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,122.16,2023-06-02T11:42:56+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,60.47,2023-06-02T11:44:10+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,120.51,2023-06-02T11:42:51+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,157.31,2023-06-02T11:42:02+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,60.47,2023-06-02T11:43:53+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.09,2023-06-02T11:43:02+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,119.85,2023-06-02T11:43:41+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,14.90,2023-06-02T11:42:23+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,73.83,2023-06-02T11:41:57+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,61.43,2023-06-02T11:44:16+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,2.51,2023-06-02T11:44:18+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,61.43,2023-06-02T11:43:38+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,105.86,2023-06-02T11:42:11+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,4.53,2023-06-02T11:42:48+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,4.53,2023-06-02T11:43:00+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,105.86,2023-06-02T11:42:17+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,148.43,2023-06-02T11:42:07+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.47,2023-06-02T11:42:45+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,14.90,2023-06-02T11:42:08+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,157.31,2023-06-02T11:41:56+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,56.44,2023-06-02T11:41:42+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.47,2023-06-02T11:43:11+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,120.51,2023-06-02T11:43:23+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,73.83,2023-06-02T11:42:22+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,157.31,2023-06-02T11:41:49+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,120.51,2023-06-02T11:42:36+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,105.86,2023-06-02T11:42:20+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,179.18,2023-06-02T11:42:41+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,60.47,2023-06-02T11:44:07+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,179.18,2023-06-02T11:43:13+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,119.85,2023-06-02T11:43:51+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,179.33,2023-06-02T11:44:14+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,56.44,2023-06-02T11:42:13+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,122.96,2023-06-02T11:43:59+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,179.33,2023-06-02T11:44:19+01:00,drums,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,122.16,2023-06-02T11:43:03+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,4.53,2023-06-02T11:43:18+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,148.43,2023-06-02T11:42:03+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,179.18,2023-06-02T11:42:50+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,73.83,2023-06-02T11:41:52+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,122.16,2023-06-02T11:42:32+01:00,singing,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Medium,61.47,2023-06-02T11:42:38+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Near,14.90,2023-06-02T11:42:16+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,179.33,2023-06-02T11:43:56+01:00,arp,FALSE
b5449b2d-4aef-4e11-85d9-e9567174e642,Far,122.96,2023-06-02T11:44:26+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,50.77,2023-06-27T13:23:14+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,10.86,2023-06-27T13:20:37+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.11,2023-06-27T13:27:41+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.37,2023-06-27T13:35:19+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,14.16,2023-06-27T13:20:12+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,61.47,2023-06-27T13:26:38+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.53,2023-06-27T13:39:27+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,12.43,2023-06-27T13:18:24+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.19,2023-06-27T13:32:29+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.67,2023-06-27T13:34:11+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.35,2023-06-27T13:37:28+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,61.60,2023-06-27T13:35:30+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,58.44,2023-06-27T13:29:31+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.30,2023-06-27T13:39:38+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.38,2023-06-27T13:35:42+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,11.40,2023-06-27T13:23:28+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.11,2023-06-27T13:28:29+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,77.10,2023-06-27T13:20:30+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,149.46,2023-06-27T13:21:20+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,59.49,2023-06-27T13:32:41+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.28,2023-06-27T13:32:51+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.40,2023-06-27T13:37:08+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,10.86,2023-06-27T13:20:01+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.67,2023-06-27T13:36:48+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,61.50,2023-06-27T13:38:51+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,10.86,2023-06-27T13:21:37+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,178.86,2023-06-27T13:38:23+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.28,2023-06-27T13:32:17+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,17.57,2023-06-27T13:22:12+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.40,2023-06-27T13:39:04+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,58.86,2023-06-27T13:28:06+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,149.46,2023-06-27T13:19:42+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,15.68,2023-06-27T13:23:46+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,100.89,2023-06-27T13:16:57+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.35,2023-06-27T13:37:53+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.19,2023-06-27T13:24:14+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,178.95,2023-06-27T13:31:08+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,17.57,2023-06-27T13:22:38+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.32,2023-06-27T13:34:52+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,122.21,2023-06-27T13:27:28+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,12.43,2023-06-27T13:23:37+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,61.09,2023-06-27T13:30:34+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,15.68,2023-06-27T13:20:57+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.11,2023-06-27T13:33:24+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Near,17.57,2023-06-27T13:17:36+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.45,2023-06-27T13:39:14+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.38,2023-06-27T13:35:51+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.33,2023-06-27T13:38:43+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,60.71,2023-06-27T13:24:27+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,61.83,2023-06-27T13:28:42+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,4.11,2023-06-27T13:25:13+01:00,arp,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Medium,58.44,2023-06-27T13:28:16+01:00,singing,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,2.37,2023-06-27T13:34:33+01:00,drums,FALSE
e429643b-026c-409e-8862-c18ea8e77688,Far,59.53,2023-06-27T13:39:27+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,102.28,2023-06-27T14:03:45+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,2.51,2023-06-27T14:18:16+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,176.50,2023-06-27T14:20:36+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,118.55,2023-06-27T14:15:50+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,177.02,2023-06-27T14:16:19+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,178.36,2023-06-27T14:16:52+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,4.19,2023-06-27T14:16:13+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,61.72,2023-06-27T14:20:53+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,61.43,2023-06-27T14:17:56+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,122.21,2023-06-27T14:16:45+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,118.55,2023-06-27T14:15:23+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,117.61,2023-06-27T14:16:28+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,106.41,2023-06-27T13:56:57+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,122.96,2023-06-27T14:18:27+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,118.55,2023-06-27T14:15:34+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,60.47,2023-06-27T14:17:49+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,106.41,2023-06-27T13:56:39+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,11.40,2023-06-27T13:58:17+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,156.45,2023-06-27T13:54:55+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,77.09,2023-06-27T14:05:01+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,106.41,2023-06-27T13:58:05+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,105.97,2023-06-27T13:58:28+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,2.51,2023-06-27T14:18:07+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,117.11,2023-06-27T14:20:16+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,128.34,2023-06-27T14:03:37+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,60.47,2023-06-27T14:18:36+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,122.21,2023-06-27T14:16:09+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,60.82,2023-06-27T14:15:54+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,11.40,2023-06-27T14:04:14+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,176.85,2023-06-27T14:03:53+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,4.19,2023-06-27T14:16:47+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,11.40,2023-06-27T13:59:43+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,58.82,2023-06-27T14:17:04+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,123.16,2023-06-27T14:20:29+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,177.02,2023-06-27T14:16:22+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,176.70,2023-06-27T14:18:55+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,120.21,2023-06-27T14:16:32+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,4.19,2023-06-27T14:15:42+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,121.75,2023-06-27T14:18:43+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,179.33,2023-06-27T14:18:11+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,59.76,2023-06-27T14:16:06+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,61.83,2023-06-27T14:17:33+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,117.11,2023-06-27T14:20:59+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,176.85,2023-06-27T13:57:49+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,11.44,2023-06-27T13:57:26+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,122.96,2023-06-27T14:18:02+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,119.03,2023-06-27T14:18:51+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,59.76,2023-06-27T14:15:07+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,51.19,2023-06-27T14:04:01+01:00,arp,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,53.88,2023-06-27T14:04:48+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Near,15.60,2023-06-27T14:04:32+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,119.85,2023-06-27T14:17:52+01:00,singing,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Far,57.61,2023-06-27T14:20:23+01:00,drums,FALSE
0a4871c7-16d1-4dd2-9cf5-c13fd1a30178,Medium,61.83,2023-06-27T14:17:33+01:00,singing,FALSE
b03e2ea8-f196-4204-9b40-b8ba43484c2b,Far,2.33,2023-06-29T13:25:03+01:00,drums,FALSE
b03e2ea8-f196-4204-9b40-b8ba43484c2b,Near,57.82,2023-06-29T13:13:45+01:00,singing,FALSE
b03e2ea8-f196-4204-9b40-b8ba43484c2b,Far,60.32,2023-06-29T13:22:40+01:00,drums,FALSE
b03e2ea8-f196-4204-9b40-b8ba43484c2b,Medium,60.82,2023-06-29T13:18:17+01:00,drums,FALSE
